trace,level,rho_target,metric,quantity,pair,label,diff,lo,hi,resolved,verdict
primary,1,0.8,p99dl,gain,SPJF-M4refit - SPJF-M4,refit-noise control,-0.00016551736984093957,-0.0008605422342868346,0.0006450749346051024,False,unresolved
primary,1,0.8,p99dl,red_pct,SPJF-M4refit - SPJF-M4,refit-noise control,-0.011331745116656577,-0.0597717394848031,0.04489058611962309,False,unresolved
primary,1,0.8,p99dl,gain,SPJF-r1s - SPJF-tweedie,R1S-Tweedie vs Tweedie,0.006678685122332717,0.00291478579247485,0.011091455045849683,True,SPJF-r1s better
primary,1,0.8,p99dl,red_pct,SPJF-r1s - SPJF-tweedie,R1S-Tweedie vs Tweedie,0.4769179575043907,0.20113465039237735,0.7803611682587186,True,SPJF-r1s better
primary,1,0.8,p99dl,gain,CAP-G300 - FIXSEL-G300,"capped relative vs the selected fixed budget, equal grids, G = 300 s",0.09862423335625703,0.05587097869438215,0.15704278207878972,True,CAP-G300 better
primary,1,0.8,p99dl,red_pct,CAP-G300 - FIXSEL-G300,"capped relative vs the selected fixed budget, equal grids, G = 300 s",7.096226541148525,3.8114066024068847,11.785466212638495,True,CAP-G300 better
primary,1,0.8,p99dl,gain,CAP-G300 - FIX-G300,"capped relative vs the equal-promise fixed budget B0 = Bmax, G = 300 s",-0.025484551241306108,-0.03320138652688684,-0.018517917013319347,True,FIX-G300 better
primary,1,0.8,p99dl,red_pct,CAP-G300 - FIX-G300,"capped relative vs the equal-promise fixed budget B0 = Bmax, G = 300 s",-1.820909688058805,-2.3587554402230015,-1.3308209095284265,True,FIX-G300 better
primary,1,0.8,p99dl,gain,HYB-G300 - CAP-G300,"hybrid (queue-length term) vs capped, G = 300 s",0.016014785730217085,0.00828930461791178,0.025691001573841018,True,HYB-G300 better
primary,1,0.8,p99dl,red_pct,HYB-G300 - CAP-G300,"hybrid (queue-length term) vs capped, G = 300 s",1.1509051814278237,0.5968547159261005,1.836534084365767,True,HYB-G300 better
primary,1,0.8,p99dl,gain,HYB-G300 - FIXSEL-G300,"hybrid vs the selected fixed budget, G = 300 s",0.11463901908647411,0.07394582734373921,0.1723166746544207,True,HYB-G300 better
primary,1,0.8,p99dl,red_pct,HYB-G300 - FIXSEL-G300,"hybrid vs the selected fixed budget, G = 300 s",8.247131722576349,5.0293185201798325,12.879364332090892,True,HYB-G300 better
primary,1,0.8,p99dl,gain,FIXSEL-G300 - FIX-G300,"selected fixed budget vs B0 = Bmax, G = 300 s",-0.12410878459756314,-0.1806942905271728,-0.08190991537487384,True,FIX-G300 better
primary,1,0.8,p99dl,red_pct,FIXSEL-G300 - FIX-G300,"selected fixed budget vs B0 = Bmax, G = 300 s",-8.91713622920733,-13.556573091166946,-5.559319380813475,True,FIX-G300 better
primary,1,0.8,p99dl,gain,CAP-G300 - SPJF-tweedie,"guard vs unguarded, G = 300 s",-0.14878731811947343,-0.19182399472344536,-0.12285314638231484,True,SPJF-tweedie better
primary,1,0.8,p99dl,red_pct,CAP-G300 - SPJF-tweedie,"guard vs unguarded, G = 300 s",-10.671689907165096,-14.316105513920995,-8.345721928077314,True,SPJF-tweedie better
primary,1,0.8,p99dl,gain,CAP-G300 - SKIP-G300,"capped relative vs finite skip, G = 300 s",0.7339987773069355,0.6920684452995527,0.7540724774166092,True,CAP-G300 better
primary,1,0.8,p99dl,red_pct,CAP-G300 - SKIP-G300,"capped relative vs finite skip, G = 300 s",52.70751785553954,48.50964870920984,54.62618361219248,True,CAP-G300 better
primary,1,0.8,p99dl,gain,CAP-G600 - FIXSEL-G600,"capped relative vs the selected fixed budget, equal grids, G = 600 s",0.02768225843658023,0.01989673121665151,0.039085036241435986,True,CAP-G600 better
primary,1,0.8,p99dl,red_pct,CAP-G600 - FIXSEL-G600,"capped relative vs the selected fixed budget, equal grids, G = 600 s",1.9926862000399055,1.3506989442908321,2.9415135358786006,True,CAP-G600 better
primary,1,0.8,p99dl,gain,CAP-G600 - FIX-G600,"capped relative vs the equal-promise fixed budget B0 = Bmax, G = 600 s",-0.0046901197920909965,-0.009442371784824799,-0.0013082530394287945,True,FIX-G600 better
primary,1,0.8,p99dl,red_pct,CAP-G600 - FIX-G600,"capped relative vs the equal-promise fixed budget B0 = Bmax, G = 600 s",-0.3341352483694777,-0.6713546513070444,-0.09600405482044658,True,FIX-G600 better
primary,1,0.8,p99dl,gain,HYB-G600 - CAP-G600,"hybrid (queue-length term) vs capped, G = 600 s",-0.0018939471881891379,-0.005456179214419624,0.0019271984510817568,False,unresolved
primary,1,0.8,p99dl,red_pct,HYB-G600 - CAP-G600,"hybrid (queue-length term) vs capped, G = 600 s",-0.13882258005715897,-0.3885901603609758,0.1326467973793956,False,unresolved
primary,1,0.8,p99dl,gain,HYB-G600 - FIXSEL-G600,"hybrid vs the selected fixed budget, G = 600 s",0.025788311248391094,0.017517029498091308,0.03768093104115243,True,HYB-G600 better
primary,1,0.8,p99dl,red_pct,HYB-G600 - FIXSEL-G600,"hybrid vs the selected fixed budget, G = 600 s",1.8538636199827465,1.1919274351939282,2.8365225832416763,True,HYB-G600 better
primary,1,0.8,p99dl,gain,FIXSEL-G600 - FIX-G600,"selected fixed budget vs B0 = Bmax, G = 600 s",-0.03237237822867123,-0.044197820875961635,-0.02463977254951308,True,FIX-G600 better
