job_id,actual_wait_ns,exact_shadow_fcfs_wait_ns,exact_guard_upper_bound_ns,exact_excess_ns,bound_slack_ns,production_shadow_rounding_error_ns
1996,6454140400,1763398087900,2063398087900,-1756943947500,2056943947500,-3900
1997,6555795100,1763578594500,2063578594500,-1757022799400,2057022799400,-3500
1998,6635913800,1763687673800,2063687673800,-1757051760000,2057051760000,-1800
1999,112710500500,1763065944600,2063065944600,-1650355444100,1950355444100,-3600
2000,113573802000,1763175083900,2063175083900,-1649601281900,1949601281900,-900
2001,113589370000,1763479056000,2063479056000,-1649889686000,1949889686000,-4000
2002,113988067700,1763588198400,2063588198400,-1649600130700,1949600130700,-1400
2003,102524552400,1762122959300,2062122959300,-1659598406900,1959598406900,-4300
2004,102543909700,1762232066600,2062232066600,-1659688156900,1959688156900,-1600
2005,102933497100,1762530609800,2062530609800,-1659597112700,1959597112700,-3800
2006,102952325900,1762639512900,2062639512900,-1659687187000,1959687187000,-900
2007,941476895000,1762317487800,2062317487800,-820840592800,1120840592800,-3800
2008,941945186300,1762426428100,2062426428100,-820481241800,1120481241800,-1100
2009,1643103500600,1762673181700,2062673181700,-119569681100,419569681100,-3700
2010,1643305504700,1762782064900,2062782064900,-119476560200,419476560200,-900
2011,1643344252500,1762913361700,2062913361700,-119569109200,419569109200,-3700
2012,1643547214200,1763022888200,2063022888200,-119475674000,419475674000,-200
2013,1629635545200,1761383289600,2061383289600,-131747744400,431747744400,-3600
2014,1629751164400,1761492718800,2061492718800,-131741554400,431741554400,200
2015,1630069628100,1761816763400,2061816763400,-131747135300,431747135300,-3400
2016,1630185200300,1761926312000,2061926312000,-131741111700,431741111700,0
2017,1630504043400,1762250250300,2062250250300,-131746206900,431746206900,-3300
2018,1630619470200,1762359734600,2062359734600,-131740264400,431740264400,400
2019,9756899000,1762668308200,2062668308200,-1752911409200,2052911409200,-3200
2020,9760809600,1762777687000,2062777687000,-1753016877400,2053016877400,-1000
2021,9934414300,1762844152500,2062844152500,-1752909738200,2052909738200,-2500
2022,9938360700,1762953370500,2062953370500,-1753015009800,2053015009800,-500
2023,1618342995100,1762769001000,2062769001000,-144426005900,444426005900,-2000
2024,1618553379900,1762877965400,2062877965400,-144324585500,444324585500,-400
2025,1618763814000,1762978055800,2062978055800,-144214241800,444214241800,-1800
2026,1618974246900,1763087261600,2063087261600,-144113014700,444113014700,400
2027,1619184440300,1763187213400,2063187213400,-144002773100,444002773100,-2400
2028,1619394796800,1763296288700,2063296288700,-143901491900,443901491900,-700
2029,1619604871300,1763396493300,2063396493300,-143791622000,443791622000,-2300
2030,62090700,1761761788500,2061761788500,-1761699697800,2061699697800,-500
2031,86079300,1761007035800,2061007035800,-1760920956500,2060920956500,-2800
2032,152915800,1761113869800,2061113869800,-1760960954000,2060960954000,-800
2033,313232900,1761232916500,2061232916500,-1760919683600,2060919683600,-2500
2034,379937400,1761339657600,2061339657600,-1760959720200,2060959720200,-600
2035,540536400,1761458978700,2061458978700,-1760918442300,2060918442300,-2700
2036,149306500,1761107715500,2061107715500,-1760958409000,2060958409000,-1500
2037,310278000,1761227395200,2061227395200,-1760917117200,2060917117200,-3200
2038,333722200,1761291008300,2061291008300,-1760957286100,2060957286100,-1300
2039,494622800,1761410418800,2061410418800,-1760915796000,2060915796000,-2800
2040,1629361577700,1760812114200,2060812114200,-131450536500,431450536500,-1200
2041,1629702477400,1760931772800,2060931772800,-131229295400,431229295400,-2800
2042,1629797974300,1761247861100,2061247861100,-131449886800,431449886800,-1100
2043,1630139463600,1761367746700,2061367746700,-131228283100,431228283100,-2700
2044,1610006625800,1761524418600,2061524418600,-151517792800,451517792800,-600
2045,1610410789500,1761644308900,2061644308900,-151233519400,451233519400,-2900
2046,1610814890400,1761927154200,2061927154200,-151112263800,451112263800,-1200
2047,55646900,1761224889700,2061224889700,-1761169242800,2061169242800,-2700
2048,184965300,1761426380200,2061426380200,-1761241414900,2061241414900,-3200
2049,258180800,1761508262900,2061508262900,-1761250082100,2061250082100,-900
2050,388245200,1761628180800,2061628180800,-1761239935600,2061239935600,-3800
2051,460740500,1761709785400,2061709785400,-1761249044900,2061249044900,-1400
2052,13605853700,1759872822100,2059872822100,-1746266968400,2046266968400,-4100
2053,13668276200,1759954603000,2059954603000,-1746286326800,2046286326800,-1000
2054,13811765800,1760077526300,2060077526300,-1746265760500,2046265760500,-4300
2055,13874608000,1760159674300,2060159674300,-1746285066300,2046285066300,-300
2056,14017942100,1760282424900,2060282424900,-1746264482800,2046264482800,-3900
2057,14080689600,1760364673800,2060364673800,-1746283984200,2046283984200,-800
2058,14224056500,1760487203400,2060487203400,-1746263146900,2046263146900,-3400
2059,28334100,1759482185100,2059482185100,-1759453851000,2059453851000,-1100
2060,4398818700,1759189472600,2059189472600,-1754790653900,2054790653900,-3600
2061,12659700,1759185948200,2059185948200,-1759173288500,2059173288500,-1200
2062,193574300,1759318053700,2059318053700,-1759124479400,2059124479400,-2700
2063,197313900,1759365510300,2059365510300,-1759168196400,2059168196400,-1300
2064,1627436245400,1758103103600,2058103103600,-130666858200,430666858200,-2600
2065,1627645936500,1758150595500,2058150595500,-130504659000,430504659000,-1500
2066,1627761115700,1758311686900,2058311686900,-130550571200,430550571200,-2900
2067,1627855784400,1758359341200,2058359341200,-130503556800,430503556800,-1200
2068,94130900,1757989476500,2057989476500,-1757895345600,2057895345600,-3500
2069,98255900,1758037110700,2058037110700,-1757938854800,2057938854800,-1700
2070,306484700,1758200429700,2058200429700,-1757893945000,2057893945000,-3700
2071,310374500,1758248004000,2058248004000,-1757937629500,2057937629500,-2000
2072,14044300,1757906719700,2057906719700,-1757892675400,2057892675400,-3700
2073,18010900,1757953950800,2057953950800,-1757935939900,2057935939900,-1800
2074,372261600,1758263204500,2058263204500,-1757890942900,2057890942900,-3500
2075,600569000,1758310210600,2058310210600,-1757709641600,2057709641600,-2600
2076,729974900,1758619681800,2058619681800,-1757889706900,2057889706900,-3800
2077,937588100,1758645700700,2058645700700,-1757708112600,2057708112600,-2700
2078,1066808100,1758853370300,2058853370300,-1757786562200,2057786562200,-2300
2079,1146448400,1758955000400,2058955000400,-1757808552000,2057808552000,-4400
2080,1722429100,1759060991100,2059060991100,-1757338562000,2057338562000,-2100
2081,770600,1758807931900,2058807931900,-1758807161300,2058807161300,-4900
2082,75882892600,1758846910500,2058846910500,-1682964017900,1982964017900,-2500
2083,76092390100,1758963856700,2058963856700,-1682871466600,1982871466600,-4700
2084,76325548600,1759288299400,2059288299400,-1682962750800,1982962750800,-2400
2085,76534674100,1759404877800,2059404877800,-1682870203700,1982870203700,-4800
2086,81348200,1758956563300,2058956563300,-1758875215100,2058875215100,-2300
2087,160441400,1759073466000,2059073466000,-1758913024600,2058913024600,-5000
2088,304880900,1759178807900,2059178807900,-1758873927000,2058873927000,-2900
2089,383463800,1759295394400,2059295394400,-1758911930600,2058911930600,-4400
2090,19676900,1758484087300,2058484087300,-1758464410400,2058464410400,-2300
2091,178448600,1758600770800,2058600770800,-1758422322200,2058422322200,-3800
2092,202976800,1758666299900,2058666299900,-1758463323100,2058463323100,-2900
2093,361554200,1758782717200,2058782717200,-1758421163000,2058421163000,-4200
2094,386107500,1758848314500,2058848314500,-1758462207000,2058462207000,-2500
2095,162587900,1758159920300,2058159920300,-1757997332400,2057997332400,-4300
2096,186648300,1758225415400,2058225415400,-1758038767100,2058038767100,-2400
2097,34031600,1757566387700,2057566387700,-1757532356100,2057532356100,-4700
2098,265216800,1757631775000,2057631775000,-1757366558200,2057366558200,-2000
2099,269288700,1757795967300,2057795967300,-1757526678600,2057526678600,-4300
2100,496486300,1757861682200,2057861682200,-1757365195900,2057365195900,-2200
2101,500488100,1758025384200,2058025384200,-1757524896100,2057524896100,-5200
2102,1064100,1758082338200,2058082338200,-1758081274100,2058081274100,-2200
2103,2376014000,1758242017100,2058242017100,-1755866003100,2055866003100,-5100
2104,2379907800,1758332873600,2058332873600,-1755952965800,2055952965800,-2600
2105,234037600,1757528202700,2057528202700,-1757294165100,2057294165100,-5700
2106,237803400,1757619010100,2057619010100,-1757381206700,2057381206700,-3100
2107,430791200,1757723544200,2057723544200,-1757292753000,2057292753000,-5200
2108,434616600,1757814354600,2057814354600,-1757379738000,2057379738000,-2600
2109,1761463912300,1757119136500,2057119136500,4344775800,295655224200,-5500
2110,1761468846700,1757209550300,2057209550300,4259296400,295740703600,-2300
2111,954854523800,1761767895900,2061767895900,-806913372100,1106913372100,-4900
2112,954958471700,1761857842500,2061857842500,-806899370800,1106899370800,-2500
2113,959190335300,1762000817100,2062000817100,-802810481800,1102810481800,-5100
2114,959424342600,1762090530200,2062090530200,-802666187600,1102666187600,-3200
2115,959658445700,1762233494900,2062233494900,-802575049200,1102575049200,-4900
2116,959892605000,1762323378500,2062323378500,-802430773500,1102430773500,-3500
2117,959959205100,1762466746200,2062466746200,-802507541100,1102507541100,-5200
2118,960126417300,1762556038500,2062556038500,-802429621200,1102429621200,-3500
2119,949770599300,1762629930400,2062629930400,-812859331100,1112859331100,-4400
2120,950037467800,1762719004300,2062719004300,-812681536500,1112681536500,-3300
2121,950305074100,1762895750500,2062895750500,-812590676400,1112590676400,-5500
2122,950571977000,1762984903800,2062984903800,-812412926800,1112412926800,-3800
2123,939326618500,1761828958300,2061828958300,-822502339800,1122502339800,-5300
2124,939387672600,1761918019900,2061918019900,-822530347300,1122530347300,-2900
2125,939798219500,1762299196500,2062299196500,-822500977000,1122500977000,-5500
2126,939858899400,1762388247300,2062388247300,-822529347900,1122529347900,-2300
2127,969100,1762197988000,2062197988000,-1762197018900,2062197018900,-6000
2128,144302700,1762286740500,2062286740500,-1762142437800,2062142437800,-2500
2129,221671600,1762417580300,2062417580300,-1762195908700,2062195908700,-6300
2130,365016600,1762506430600,2062506430600,-1762141414000,2062141414000,-2600
2131,1612017288400,1761644617200,2061644617200,-149627328800,449627328800,-6200
2132,1612256595700,1761733390000,2061733390000,-149476794300,449476794300,-2000
2133,1612358873600,1761882947600,2061882947600,-149524074000,449524074000,-5600
2134,1612496099700,1761972032800,2061972032800,-149475933100,449475933100,-1800
2135,1612598089300,1762121385100,2062121385100,-149523295800,449523295800,-6100
2136,1612735354700,1762210417700,2062210417700,-149475063000,449475063000,-2700
2137,1612837189100,1762359768300,2062359768300,-149522579200,449522579200,-6300
2138,25300400,1762417561900,2062417561900,-1762392261500,2062392261500,-2900
2139,206954200,1762566861400,2062566861400,-1762359907200,2062359907200,-6400
2140,352196000,1762597619200,2062597619200,-1762245423200,2062245423200,-3200
2141,388178300,1762747038100,2062747038100,-1762358859800,2062358859800,-6100
2142,533407100,1762777505600,2062777505600,-1762244098500,2062244098500,-2600
2143,922870583600,1761115620400,2061115620400,-838245036800,1138245036800,-6400
2144,923266751400,1761145980700,2061145980700,-837879229300,1137879229300,-2700
2145,923662850000,1761510751700,2061510751700,-837847901700,1137847901700,-6700
2146,924058971300,1761540911900,2061540911900,-837481940600,1137481940600,-3900
2147,72494900,1761431056700,2061431056700,-1761358561800,2061358561800,-6700
2148,212825500,1761461333800,2061461333800,-1761248508300,2061248508300,-3800
2149,288366400,1761645956000,2061645956000,-1761357589600,2061357589600,-6000
2150,428875800,1761676098200,2061676098200,-1761247222400,2061247222400,-3200
